TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-16 22:51:55,1771282315075,app.dramacagency.com/dashboard/domains/cart,POST,,200,6wb59-1771282305324-29ce2b6e0809,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/dashboard/domains/cart,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,,,,,"[Paddle] Failed to create domain purchase: Error: Unable to process this domain order at the moment. Please try again later or contact support. (Code: INSUFFICIENT_RESELLER_BALANCE)
    at d5 (.next/server/chunks/ssr/next-platform-dashboard_src_lib_paddle_transactions_ts_83e75992._.js:1:90193)
    at async r (.next/server/chunks/ssr/next-platform-dashboard_src_lib_actions_domains_ts_36a9b10b._.js:1:9982)
    at async m (.next/server/chunks/ssr/next-platform-dashboard_f9a3ef7b._.js:1:8816)
    at async p (.next/server/chunks/ssr/next-platform-dashboard_f9a3ef7b._.js:2:2712)",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-16 22:51:55,1771282315076,app.dramacagency.com/dashboard/domains/cart,POST,,200,6wb59-1771282305324-29ce2b6e0809,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",error,production,main,MISS,function,/dashboard/domains/cart,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,,,,,"[Domains] Cart checkout error: Error: Unable to process this domain order at the moment. Please try again later or contact support. (Code: INSUFFICIENT_RESELLER_BALANCE)
    at d5 (.next/server/chunks/ssr/next-platform-dashboard_src_lib_paddle_transactions_ts_83e75992._.js:1:90193)
    at async r (.next/server/chunks/ssr/next-platform-dashboard_src_lib_actions_domains_ts_36a9b10b._.js:1:9982)
    at async m (.next/server/chunks/ssr/next-platform-dashboard_f9a3ef7b._.js:1:8816)
    at async p (.next/server/chunks/ssr/next-platform-dashboard_f9a3ef7b._.js:2:2712)",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-16 22:51:45,1771282305324,app.dramacagency.com/dashboard/domains/cart,POST,,200,6wb59-1771282305324-29ce2b6e0809,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,122,lhr1,283,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAE4FGG4DT48RRWQE10ZCY,ScfcmsKEgboa,1
2026-02-16 22:51:45,1771282305324,app.dramacagency.com/dashboard/domains/cart,POST,,200,6wb59-1771282305324-29ce2b6e0809,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/domains/cart,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,9207,iad1,305,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAE4T5357ACQEJ4Q910Y99,IaPMgYssX8Fp,1
2026-02-16 22:51:36,1771282296807,app.dramacagency.com/dashboard/domains/cart,POST,,200,6854g-1771282296807-e43152906488,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,101,lhr1,283,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMADW1Z0N7MJ4BBJ94M1P0X,ScfcmsKEgboa,1
2026-02-16 22:51:36,1771282296807,app.dramacagency.com/dashboard/domains/cart,POST,,200,6854g-1771282296807-e43152906488,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/domains/cart,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,525,iad1,311,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMADWM67E3K0KMWJ988RZNW,IaPMgYssX8Fp,1
2026-02-16 22:51:35,1771282295733,app.dramacagency.com/dashboard/domains/cart,GET,_rsc=u8o4u,200,6854g-1771282295733-1d90dab08c9d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/domains/cart.rsc,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,86,iad1,311,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMADVJ8NM54BK8ZBVVG1ENX,IaPMgYssX8Fp,1
2026-02-16 22:51:35,1771282295733,app.dramacagency.com/dashboard/domains/cart,GET,_rsc=u8o4u,200,6854g-1771282295733-1d90dab08c9d,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,110,lhr1,283,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMADV0FHBTFM8V82QPJJMBK,ScfcmsKEgboa,1
2026-02-16 22:51:22,1771282282025,app.dramacagency.com/dashboard/sites/93eabe56-c2c1-4b6a-9ff5-8a739f50990c/live-chat/conversations,POST,nxtPsiteId=93eabe56-c2c1-4b6a-9ff5-8a739f50990c,200,6854g-1771282282025-b664b1bb1362,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,110,lhr1,282,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMADDKVPSH851D7N3WC7759,ScfcmsKEgboa,1
2026-02-16 22:51:22,1771282282025,app.dramacagency.com/dashboard/sites/93eabe56-c2c1-4b6a-9ff5-8a739f50990c/live-chat/conversations,POST,nxtPsiteId=93eabe56-c2c1-4b6a-9ff5-8a739f50990c,200,6854g-1771282282025-b664b1bb1362,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/sites/[siteId]/live-chat/conversations,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,538,iad1,310,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD78RQASDAXVEDDAD4JBZ,IaPMgYssX8Fp,2
2026-02-16 22:51:25,1771282285965,app.dramacagency.com/dashboard/domains/search,POST,,200,dl8qc-1771282275138-7c90f2c1a069,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/dashboard/domains/search,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,,,,,[Domains] Fetched live customer/selling pricing for 7 TLDs,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-16 22:51:25,1771282285965,app.dramacagency.com/dashboard/domains/search,POST,,200,dl8qc-1771282275138-7c90f2c1a069,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",info,production,main,MISS,function,/dashboard/domains/search,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,,,,,[Domains] Fetched live cost pricing for 7 TLDs,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-16 22:51:15,1771282275138,app.dramacagency.com/dashboard/domains/search,POST,,200,dl8qc-1771282275138-7c90f2c1a069,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,175,lhr1,282,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD6WZHWTWSTNBEN1SWTFX,ScfcmsKEgboa,1
2026-02-16 22:51:15,1771282275138,app.dramacagency.com/dashboard/domains/search,POST,,200,dl8qc-1771282275138-7c90f2c1a069,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/domains/search,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,10342,iad1,310,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD78RQASDAXVEDDAD4JBZ,IaPMgYssX8Fp,2
2026-02-16 22:51:11,1771282271012,app.dramacagency.com/dashboard/clients,GET,_rsc=17hf1,200,dl8qc-1771282271012-c857820dd34c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,93,lhr1,281,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD2VQ5PRJR758JPD40W50,ScfcmsKEgboa,1
2026-02-16 22:51:11,1771282271012,app.dramacagency.com/dashboard/clients,GET,_rsc=17hf1,200,dl8qc-1771282271012-c857820dd34c,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/clients.rsc,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,54,iad1,301,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD34R7XSEY02D0PG8GQN9,IaPMgYssX8Fp,1
2026-02-16 22:51:10,1771282270774,app.dramacagency.com/dashboard/sites,GET,_rsc=1irgj,200,dl8qc-1771282270774-c44b910e8975,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,97,lhr1,281,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD2M6FXM2H6A98XZ6Z9S3,ScfcmsKEgboa,1
2026-02-16 22:51:10,1771282270774,app.dramacagency.com/dashboard/sites,GET,_rsc=1irgj,200,dl8qc-1771282270774-c44b910e8975,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/sites.rsc,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,38,iad1,299,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD2XE74HKN0YMJFDVXJV0,IaPMgYssX8Fp,1
2026-02-16 22:51:10,1771282270652,app.dramacagency.com/dashboard/crm,GET,_rsc=1uow6,200,v56fq-1771282270652-e26ec1735eea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/crm.rsc,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,20,iad1,322,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD2SAT5V8V2HG5WEPGC6B,5LUy7jaSOHxN,1
2026-02-16 22:51:10,1771282270652,app.dramacagency.com/dashboard/crm,GET,_rsc=1uow6,200,v56fq-1771282270652-e26ec1735eea,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,85,lhr1,274,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD2GAAW92GF1CGFW6KHVK,lCqkB8pD7qoZ,1
2026-02-16 22:51:10,1771282270651,app.dramacagency.com/dashboard/media,GET,_rsc=16s6r,200,6tbsr-1771282270651-3bb53f554464,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,94,lhr1,282,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD2GCZWCZ9B0MPPEHM2HR,ScfcmsKEgboa,1
2026-02-16 22:51:10,1771282270651,app.dramacagency.com/dashboard/media,GET,_rsc=16s6r,200,6tbsr-1771282270651-3bb53f554464,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/media.rsc,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,20,iad1,299,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD2SAT5V8V2HG5Y6SHHV3,IaPMgYssX8Fp,1
2026-02-16 22:51:10,1771282270308,app.dramacagency.com/dashboard/email,GET,_rsc=1kuch,200,6tbsr-1771282270308-0ca11431bdfa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,101,lhr1,274,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD25TQF6ZV2G8WJ9XC2EH,lCqkB8pD7qoZ,1
2026-02-16 22:51:10,1771282270308,app.dramacagency.com/dashboard/email,GET,_rsc=1kuch,200,6tbsr-1771282270308-0ca11431bdfa,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/email.rsc,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,88,iad1,322,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD2F819RSYE47S648XS6Z,5LUy7jaSOHxN,1
2026-02-16 22:51:10,1771282270124,app.dramacagency.com/dashboard/domains/transfer,GET,_rsc=1uow6,200,6854g-1771282270124-0adc821d4a77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,96,lhr1,274,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD1ZVKQEH3KZWBQR7VQWB,lCqkB8pD7qoZ,1
2026-02-16 22:51:10,1771282270124,app.dramacagency.com/dashboard/domains/transfer,GET,_rsc=1uow6,200,6854g-1771282270124-0adc821d4a77,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/domains/transfer.rsc,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,42,iad1,321,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD296QHS23FZ48949W2EG,5LUy7jaSOHxN,1
2026-02-16 22:51:09,1771282269993,app.dramacagency.com/dashboard/domains/settings,GET,_rsc=1uow6,200,6tbsr-1771282269993-421a7454d176,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,98,lhr1,281,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD1VXBJEEFS5QBS0N85M2,ScfcmsKEgboa,1
2026-02-16 22:51:09,1771282269993,app.dramacagency.com/dashboard/domains/settings,GET,_rsc=1uow6,200,6tbsr-1771282269993-421a7454d176,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/domains/settings.rsc,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,59,iad1,321,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD25BBSR3AKBQD8KRKYJP,5LUy7jaSOHxN,1
2026-02-16 22:51:09,1771282269915,app.dramacagency.com/marketplace,GET,_rsc=3t9ev,200,v56fq-1771282269915-793f8e609619,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-6qwe6x6p0-drake-machikos-projects.vercel.app,dpl_5ix2MMfW7xWC8tTonD5kbe3biFkE,98,lhr1,274,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHMAD1W49S66FB4FRHKEZ79E,lCqkB8pD7qoZ,1
