TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-17 16:34:17,1771346057420,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[ResellerClub] Retrying domains/register.json after 2000ms (attempt 2/3),prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:19,1771346059936,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[ResellerClub] HTTP 500 Internal Server Error from domains/register.json Body: {""status"":""ERROR"",""message"":""Invalid reg-contact-id: undefined""}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:19,1771346059936,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[ResellerClub] Retrying domains/register.json after 4000ms (attempt 3/3),prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:24,1771346064409,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[ResellerClub] HTTP 500 Internal Server Error from domains/register.json Body: {""status"":""ERROR"",""message"":""Invalid reg-contact-id: undefined""}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:24,1771346064409,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[Provisioning] Failed to provision dramac.io: Error [ResellerClubError]: API returned HTTP 500 Internal Server Error: {""status"":""ERROR"",""message"":""Invalid reg-contact-id: undefined""}
    at w.executeRequest (.next/server/chunks/next-platform-dashboard_5aa5806f._.js:1:8588)
    at async (.next/server/chunks/next-platform-dashboard_5aa5806f._.js:1:7010) {
  code: 'RETRYABLE_ERROR',
  statusCode: 500,
  details: [Object]
}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:24,1771346064593,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle Webhook] Provisioning failed for domain_register: All domain registrations failed,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:24,1771346064593,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle] Issuing auto-refund for transaction txn_01khp741zwrytkwadmfpvr3qsq: Provisioning failed for domain_register: All domain registrations failed,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:24,1771346064776,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle] Auto-refund FAILED for txn_01khp741zwrytkwadmfpvr3qsq: You are unable to create further adjustments against this transaction as there is a pending refund request,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:24,1771346064776,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle Webhook] ⚠️ AUTO-REFUND FAILED for transaction txn_01khp741zwrytkwadmfpvr3qsq: You are unable to create further adjustments against this transaction as there is a pending refund request. MANUAL REFUND REQUIRED for purchase dab06897-ee41-4df7-911d-4e422d859b57,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:24,1771346064942,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[Paddle] Failed to update pending purchase: {
  code: 'PGRST204',
  details: null,
  hint: null,
  message: ""Could not find the 'needs_manual_refund' column of 'pending_purchases' in the schema cache""
}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:24,1771346064942,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[Paddle Webhook] ⚠️ AUTO-REFUND EXCEPTION for transaction txn_01khp741zwrytkwadmfpvr3qsq: {
  code: 'PGRST204',
  details: null,
  hint: null,
  message: ""Could not find the 'needs_manual_refund' column of 'pending_purchases' in the schema cache""
}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:25,1771346065072,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle Webhook] Successfully processed: transaction.completed,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:34:11,1771346051270,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,13738,iad1,291,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHP77G7R6HPPWXM8E8SE0XA2,l9JgGEclV9VW,1
2026-02-17 16:34:11,1771346051270,app.dramacagency.com/api/webhooks/paddle,POST,,200,ntrq8-1771346051270-6eab7af43cf7,Paddle,,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,7,iad1,252,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHP77G6ZBEZAWPG95Z3DQTY4,zl6BTDuJo5ce,1
2026-02-17 16:34:02,1771346042224,app.dramacagency.com/dashboard/domains/success,POST,purchase_id=dab06897-ee41-4df7-911d-4e422d859b57,200,d8z5t-1771346042224-67c16b54edc1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/domains/success,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,475,iad1,320,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHP777VJKT0W6P5X6VJ36VP3,aNQJHL8AfWQQ,1
2026-02-17 16:34:02,1771346042224,app.dramacagency.com/dashboard/domains/success,POST,purchase_id=dab06897-ee41-4df7-911d-4e422d859b57,200,d8z5t-1771346042224-67c16b54edc1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,middleware,/_middleware,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,168,lhr1,276,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHP777FWRC24HR3AEXPTWJSN,TDLvehJGr9A0,1
2026-02-17 16:33:32,1771346012138,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[ResellerClub] HTTP 500 Internal Server Error from domains/register.json Body: {""status"":""ERROR"",""message"":""Invalid reg-contact-id: undefined""}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:32,1771346012138,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[ResellerClub] Retrying domains/register.json after 4000ms (attempt 3/3),prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:23,1771346003525,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,warning,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[Paddle Webhook] Error logging webhook: {
  code: '23505',
  details: 'Key (paddle_event_id)=(evt_01khp7596nmx7yrxzbc5kg8kja) already exists.',
  hint: null,
  message: 'duplicate key value violates unique constraint ""paddle_webhooks_paddle_event_id_key""'
}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:23,1771346003525,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle Webhook] Processing event: transaction.completed,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:23,1771346003525,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle Webhook] Domain/Email purchase completed: txn_01khp741zwrytkwadmfpvr3qsq,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:24,1771346004304,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[Provisioning] ensureResellerClubCustomerForProvisioning called for agency=c86c7c61-97f8-428a-839a-22f7a03ef86d, user=e9270737-2278-4693-8cbf-b84a44ea736e",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:24,1771346004499,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Provisioning] Agency already has RC customer: 32990885,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:27,1771346007832,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[ResellerClub] HTTP 500 Internal Server Error from domains/register.json Body: {""status"":""ERROR"",""message"":""Invalid reg-contact-id: undefined""}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:27,1771346007832,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[ResellerClub] Retrying domains/register.json after 1000ms (attempt 1/3),prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:29,1771346009323,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[ResellerClub] HTTP 500 Internal Server Error from domains/register.json Body: {""status"":""ERROR"",""message"":""Invalid reg-contact-id: undefined""}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:29,1771346009323,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[ResellerClub] Retrying domains/register.json after 2000ms (attempt 2/3),prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:36,1771346016597,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[ResellerClub] HTTP 500 Internal Server Error from domains/register.json Body: {""status"":""ERROR"",""message"":""Invalid reg-contact-id: undefined""}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:36,1771346016599,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[Provisioning] Failed to provision dramac.io: Error [ResellerClubError]: API returned HTTP 500 Internal Server Error: {""status"":""ERROR"",""message"":""Invalid reg-contact-id: undefined""}
    at w.executeRequest (.next/server/chunks/next-platform-dashboard_5aa5806f._.js:1:8588)
    at async (.next/server/chunks/next-platform-dashboard_5aa5806f._.js:1:7010) {
  code: 'RETRYABLE_ERROR',
  statusCode: 500,
  details: [Object]
}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:36,1771346016776,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle Webhook] Provisioning failed for domain_register: All domain registrations failed,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:36,1771346016776,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle] Issuing auto-refund for transaction txn_01khp741zwrytkwadmfpvr3qsq: Provisioning failed for domain_register: All domain registrations failed,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:36,1771346016930,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle] Auto-refund FAILED for txn_01khp741zwrytkwadmfpvr3qsq: You are unable to create further adjustments against this transaction as there is a pending refund request,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:36,1771346016930,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle Webhook] ⚠️ AUTO-REFUND FAILED for transaction txn_01khp741zwrytkwadmfpvr3qsq: You are unable to create further adjustments against this transaction as there is a pending refund request. MANUAL REFUND REQUIRED for purchase dab06897-ee41-4df7-911d-4e422d859b57,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:37,1771346017085,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[Paddle] Failed to update pending purchase: {
  code: 'PGRST204',
  details: null,
  hint: null,
  message: ""Could not find the 'needs_manual_refund' column of 'pending_purchases' in the schema cache""
}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:37,1771346017085,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,error,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,"[Paddle Webhook] ⚠️ AUTO-REFUND EXCEPTION for transaction txn_01khp741zwrytkwadmfpvr3qsq: {
  code: 'PGRST204',
  details: null,
  hint: null,
  message: ""Could not find the 'needs_manual_refund' column of 'pending_purchases' in the schema cache""
}",prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:37,1771346017216,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,info,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,,,,,[Paddle Webhook] Successfully processed: transaction.completed,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,,,
2026-02-17 16:33:23,1771346003251,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,,production,main,MISS,middleware,/_middleware,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,11,iad1,251,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHP761AP0X5T62B6Y32BM6BZ,zl6BTDuJo5ce,1
2026-02-17 16:33:23,1771346003251,app.dramacagency.com/api/webhooks/paddle,POST,,200,d5tl7-1771346003251-3c2f98aa6f1b,Paddle,,production,main,MISS,function,/api/webhooks/paddle,app.dramacagency.com,app.dramacagency.com,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,13894,iad1,290,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHP761BKGDBJVYTCCXGB9SRW,l9JgGEclV9VW,1
2026-02-17 16:33:23,1771346003220,app.dramacagency.com/dashboard/sites/93eabe56-c2c1-4b6a-9ff5-8a739f50990c/live-chat/conversations,POST,nxtPsiteId=93eabe56-c2c1-4b6a-9ff5-8a739f50990c,200,jzb2k-1771346003220-3963d39a9ac9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36",,production,main,MISS,function,/dashboard/sites/[siteId]/live-chat/conversations,app.dramacagency.com,dramac-a5hc1l1jb-drake-machikos-projects.vercel.app,dpl_9sYBw6RZvedgT258r4NQrrVqyz6L,458,iad1,319,2048,,prj_Q6UBw1PhO0juODWAhb2OrtnlJNWA,,,01KHP761NRCRNAJEDZE9KG5VBR,aNQJHL8AfWQQ,1
